UniqueID,_id,active,createdDate,lastLogin,role,signUpSource,state
332,601465c567804a1228b20f89,True,2021-01-29 19:45:09,2021-01-29 19:45:09,consumer,Email,WI
333,60145a3c84231211ce796c5d,True,2021-01-29 18:55:56,2021-01-29 18:58:36,consumer,Email,WI
334,6014499c67804a1228b1f5b0,True,2021-01-29 17:45:00,2021-01-29 18:00:01,consumer,Email,WI
335,600f35015edb782098e2ac1b,True,2021-01-25 21:15:46,Null,consumer,Email,WI
336,60147001c8b50e11d8453c36,True,2021-01-29 20:28:49,2021-01-29 20:28:49,consumer,Email,WI
337,60145a5584231211ce796cac,True,2021-01-29 18:56:21,2021-01-29 18:56:21,consumer,Email,WI
338,6014558767804a1228b20d00,True,2021-01-29 18:35:51,2021-01-29 18:35:51,consumer,Email,WI
339,6014319173c60b3ca7f3bf01,True,2021-01-29 16:02:25,2021-01-29 16:05:28,consumer,Email,WI
340,6014558467804a1228b20cf0,True,2021-01-29 18:35:48,2021-01-29 18:35:48,consumer,Email,WI
341,6014485b84231211ce793d79,True,2021-01-29 17:39:39,2021-01-29 17:43:11,consumer,Email,WI
342,601431c173c60b3ca7f3bf63,True,2021-01-29 16:03:13,2021-01-29 16:03:13,consumer,Email,WI
343,601465a884231211ce796db3,True,2021-01-29 19:44:40,2021-01-29 19:44:40,consumer,Email,WI
344,60145ff384231211ce796d51,True,2021-01-29 19:20:19,Null,consumer,Email,Null
345,60146f2ac8b50e11d8452661,True,2021-01-29 20:25:14,2021-01-29 20:29:08,consumer,Email,WI
346,60145a3c84231211ce796c5d,True,2021-01-29 18:55:56,2021-01-29 18:58:36,consumer,Email,WI
347,6014658e67804a1228b20ef4,True,2021-01-29 19:44:14,2021-01-29 19:46:07,consumer,Email,WI
348,601442ce67804a1228b1dc41,True,2021-01-29 17:15:58,2021-01-29 17:18:54,consumer,Email,WI
349,601465a584231211ce796da5,True,2021-01-29 19:44:37,2021-01-29 19:44:37,consumer,Email,WI
350,60145ff384231211ce796d51,True,2021-01-29 19:20:19,Null,consumer,Email,Null
351,60147d2ac8b50e11d8453f53,True,2021-01-29 21:24:58,Null,consumer,Email,OH
352,60147d2ac8b50e11d8453f53,True,2021-01-29 21:24:58,Null,consumer,Email,OH
353,601890a99a1b091205b61ced,True,2021-02-01 23:37:13,2021-02-01 23:37:13,consumer,Email,WI
354,60183090c8b50e11d84549c0,True,2021-02-01 16:47:12,2021-02-01 16:48:32,consumer,Email,WI
355,60183090c8b50e11d84549c0,True,2021-02-01 16:47:12,2021-02-01 16:48:32,consumer,Email,WI
356,60147d2ac8b50e11d8453f53,True,2021-01-29 21:24:58,Null,consumer,Email,OH
357,60182f4ac8b50e11d8454946,True,2021-02-01 16:41:46,2021-02-01 16:41:46,consumer,Email,WI
358,60182d6dc8b50e11d84547b2,True,2021-02-01 16:33:49,2021-02-01 16:36:01,consumer,Email,WI
359,60147d2ac8b50e11d8453f53,True,2021-01-29 21:24:58,Null,consumer,Email,OH
360,60183c579a1b091205b61a5f,True,2021-02-01 17:37:27,2021-02-01 17:39:27,consumer,Email,WI
361,60147d2ac8b50e11d8453f53,True,2021-01-29 21:24:58,Null,consumer,Email,OH
362,60189c94c8b50e11d8454f6b,True,2021-02-02 00:28:04,2021-02-02 00:28:04,consumer,Email,WI
363,60189c74c8b50e11d8454eff,True,2021-02-02 00:27:32,2021-02-02 00:29:09,consumer,Email,WI
364,60189c74c8b50e11d8454eff,True,2021-02-02 00:27:32,2021-02-02 00:29:09,consumer,Email,WI
365,60189c94c8b50e11d8454f6b,True,2021-02-02 00:28:04,2021-02-02 00:28:04,consumer,Email,WI
366,60189c74c8b50e11d8454eff,True,2021-02-02 00:27:32,2021-02-02 00:29:09,consumer,Email,WI
367,60189c74c8b50e11d8454eff,True,2021-02-02 00:27:32,2021-02-02 00:29:09,consumer,Email,WI
368,60189c88c8b50e11d8454f2f,True,2021-02-02 00:27:52,2021-02-02 00:27:52,consumer,Email,WI
369,60189c74c8b50e11d8454eff,True,2021-02-02 00:27:32,2021-02-02 00:29:09,consumer,Email,WI
370,60189c859a1b091205b61de1,True,2021-02-02 00:27:49,2021-02-02 00:27:49,consumer,Email,WI
371,60189c74c8b50e11d8454eff,True,2021-02-02 00:27:32,2021-02-02 00:29:09,consumer,Email,WI
372,60189c74c8b50e11d8454eff,True,2021-02-02 00:27:32,2021-02-02 00:29:09,consumer,Email,WI
373,60189c94c8b50e11d8454f6b,True,2021-02-02 00:28:04,2021-02-02 00:28:04,consumer,Email,WI
374,60189c94c8b50e11d8454f6b,True,2021-02-02 00:28:04,2021-02-02 00:28:04,consumer,Email,WI
375,60186237c8b50e11d8454d5f,True,2021-02-01 20:19:03,Null,consumer,Email,Null
376,60186237c8b50e11d8454d5f,True,2021-02-01 20:19:03,Null,consumer,Email,Null
377,601ac1da591789121574dc07,True,2021-02-03 15:31:38,2021-02-03 15:31:38,consumer,Email,WI
378,60186237c8b50e11d8454d5f,True,2021-02-01 20:19:03,Null,consumer,Email,Null
379,60183e6c9a1b091205b61b49,True,2021-02-01 17:46:20,Null,consumer,Email,SC
380,601ac195af4b1a1205f7560f,True,2021-02-03 15:30:29,2021-02-03 15:34:11,consumer,Email,WI
381,60186237c8b50e11d8454d5f,True,2021-02-01 20:19:03,Null,consumer,Email,Null
382,60186237c8b50e11d8454d5f,True,2021-02-01 20:19:03,Null,consumer,Email,Null
383,601c6887969c0b11f7d0c81f,True,2021-02-04 21:35:03,2021-02-04 21:36:30,consumer,Email,WI
384,601c68d229c30a1227ada484,True,2021-02-04 21:36:18,2021-02-04 21:36:18,consumer,Email,WI
385,601c2c05969c0b11f7d0b097,True,2021-02-04 17:16:53,2021-02-04 17:20:30,consumer,Email,WI
386,601c2c6a29c30a1227ad93bd,True,2021-02-04 17:18:34,2021-02-04 17:18:34,consumer,Email,WI
387,601c2c05969c0b11f7d0b097,True,2021-02-04 17:16:53,2021-02-04 17:20:30,consumer,Email,WI
388,55308179e4b0eabd8f99caa2,True,2015-04-17 03:43:53,2018-05-07 17:23:40,consumer,Null,WI
389,60217fa799409b11fcf899fe,True,2021-02-08 18:15:03,Null,consumer,Email,WI
390,602176c9b57b8a12187fe77e,True,2021-02-08 17:37:13,2021-02-08 17:37:13,consumer,Email,WI
391,602176a3b57b8a12187fe717,True,2021-02-08 17:36:35,2021-02-08 17:36:35,consumer,Email,WI
392,6022998599409b11fcf89c53,True,2021-02-09 14:17:41,2021-02-09 14:18:58,consumer,Email,WI
393,60229990b57b8a12187fe9e0,True,2021-02-09 14:17:52,2021-02-09 14:17:52,consumer,Email,WI
394,60229990b57b8a12187fe9e0,True,2021-02-09 14:17:52,2021-02-09 14:17:52,consumer,Email,WI
395,59c124bae4b0299e55b0f330,True,2017-09-19 14:07:54,2021-02-08 16:42:58,fetch-staff,Null,WI
396,59c124bae4b0299e55b0f330,True,2017-09-19 14:07:54,2021-02-08 16:42:58,fetch-staff,Null,WI
397,59c124bae4b0299e55b0f330,True,2017-09-19 14:07:54,2021-02-08 16:42:58,fetch-staff,Null,WI
398,59c124bae4b0299e55b0f330,True,2017-09-19 14:07:54,2021-02-08 16:42:58,fetch-staff,Null,WI
399,59c124bae4b0299e55b0f330,True,2017-09-19 14:07:54,2021-02-08 16:42:58,fetch-staff,Null,WI
400,59c124bae4b0299e55b0f330,True,2017-09-19 14:07:54,2021-02-08 16:42:58,fetch-staff,Null,WI
401,59c124bae4b0299e55b0f330,True,2017-09-19 14:07:54,2021-02-08 16:42:58,fetch-staff,Null,WI
402,59c124bae4b0299e55b0f330,True,2017-09-19 14:07:54,2021-02-08 16:42:58,fetch-staff,Null,WI
403,59c124bae4b0299e55b0f330,True,2017-09-19 14:07:54,2021-02-08 16:42:58,fetch-staff,Null,WI
404,6024399defa60112282c0ac9,True,2021-02-10 19:53:01,2021-02-10 19:53:02,consumer,Email,WI
405,59c124bae4b0299e55b0f330,True,2017-09-19 14:07:54,2021-02-08 16:42:58,fetch-staff,Null,WI
406,59c124bae4b0299e55b0f330,True,2017-09-19 14:07:54,2021-02-08 16:42:58,fetch-staff,Null,WI
407,59c124bae4b0299e55b0f330,True,2017-09-19 14:07:54,2021-02-08 16:42:58,fetch-staff,Null,WI
408,5f2068904928021530f8fc34,True,2020-07-28 18:04:00,2021-02-04 15:30:05,fetch-staff,Email,WI
409,59c124bae4b0299e55b0f330,True,2017-09-19 14:07:54,2021-02-08 16:42:58,fetch-staff,Null,WI
410,59c124bae4b0299e55b0f330,True,2017-09-19 14:07:54,2021-02-08 16:42:58,fetch-staff,Null,WI
411,59c124bae4b0299e55b0f330,True,2017-09-19 14:07:54,2021-02-08 16:42:58,fetch-staff,Null,WI
412,59c124bae4b0299e55b0f330,True,2017-09-19 14:07:54,2021-02-08 16:42:58,fetch-staff,Null,WI
413,59c124bae4b0299e55b0f330,True,2017-09-19 14:07:54,2021-02-08 16:42:58,fetch-staff,Null,WI
414,59c124bae4b0299e55b0f330,True,2017-09-19 14:07:54,2021-02-08 16:42:58,fetch-staff,Null,WI
415,602558b1efa60114d20e5dc7,True,2021-02-11 16:17:53,2021-02-11 16:17:53,consumer,Email,WI
416,602538adb54593795bf692ac,True,2021-02-11 14:01:17,2021-02-11 14:01:17,consumer,Email,WI
417,60255883efa60114d20e5d4e,True,2021-02-11 16:17:07,2021-02-11 16:18:29,consumer,Email,WI
418,602558adb5459313e1e9b7ce,True,2021-02-11 16:17:49,2021-02-11 16:17:49,consumer,Email,WI
419,6025388fb54593795bf69234,True,2021-02-11 14:00:47,2021-02-11 14:00:47,consumer,Email,WI
420,5fb0a078be5fc9775c1f3945,True,2020-11-15 03:28:56,Null,consumer,Google,AL
421,60268c7aefa6011bb1510786,True,2021-02-12 14:11:06,2021-02-12 14:11:06,consumer,Email,WI
422,5a43c08fe4b014fd6b6a0612,True,2017-12-27 15:47:27,2021-02-12 16:22:37,consumer,Null,Null
423,5a43c08fe4b014fd6b6a0612,True,2017-12-27 15:47:27,2021-02-12 16:22:37,consumer,Null,Null
424,5a43c08fe4b014fd6b6a0612,True,2017-12-27 15:47:27,2021-02-12 16:22:37,consumer,Null,Null
425,5a43c08fe4b014fd6b6a0612,True,2017-12-27 15:47:27,2021-02-12 16:22:37,consumer,Null,Null
426,5a43c08fe4b014fd6b6a0612,True,2017-12-27 15:47:27,2021-02-12 16:22:37,consumer,Null,Null
427,60268c69efa6011bb151075f,True,2021-02-12 14:10:49,2021-02-12 14:12:07,consumer,Email,WI
428,5a43c08fe4b014fd6b6a0612,True,2017-12-27 15:47:27,2021-02-12 16:22:37,consumer,Null,Null
429,5fb0a078be5fc9775c1f3945,True,2020-11-15 03:28:56,Null,consumer,Google,AL
430,5a43c08fe4b014fd6b6a0612,True,2017-12-27 15:47:27,2021-02-12 16:22:37,consumer,Null,Null
431,5a43c08fe4b014fd6b6a0612,True,2017-12-27 15:47:27,2021-02-12 16:22:37,consumer,Null,Null
432,5fbc35711d967d1222cbfefc,True,2020-11-23 22:19:29,2021-02-26 04:25:51,fetch-staff,Email,Null
433,5fbc35711d967d1222cbfefc,True,2020-11-23 22:19:29,2021-02-26 04:25:51,fetch-staff,Email,Null
434,5fbc35711d967d1222cbfefc,True,2020-11-23 22:19:29,2021-02-26 04:25:51,fetch-staff,Email,Null
435,5fc961c3b8cfca11a077dd33,True,2020-12-03 22:08:03,2021-02-26 22:39:16,fetch-staff,Email,NH
436,5fc961c3b8cfca11a077dd33,True,2020-12-03 22:08:03,2021-02-26 22:39:16,fetch-staff,Email,NH
437,5fc961c3b8cfca11a077dd33,True,2020-12-03 22:08:03,2021-02-26 22:39:16,fetch-staff,Email,NH
438,5fc961c3b8cfca11a077dd33,True,2020-12-03 22:08:03,2021-02-26 22:39:16,fetch-staff,Email,NH
439,5fc961c3b8cfca11a077dd33,True,2020-12-03 22:08:03,2021-02-26 22:39:16,fetch-staff,Email,NH
440,5fc961c3b8cfca11a077dd33,True,2020-12-03 22:08:03,2021-02-26 22:39:16,fetch-staff,Email,NH
441,5fc961c3b8cfca11a077dd33,True,2020-12-03 22:08:03,2021-02-26 22:39:16,fetch-staff,Email,NH
442,5fc961c3b8cfca11a077dd33,True,2020-12-03 22:08:03,2021-02-26 22:39:16,fetch-staff,Email,NH
443,5fc961c3b8cfca11a077dd33,True,2020-12-03 22:08:03,2021-02-26 22:39:16,fetch-staff,Email,NH
444,5fc961c3b8cfca11a077dd33,True,2020-12-03 22:08:03,2021-02-26 22:39:16,fetch-staff,Email,NH
445,5fc961c3b8cfca11a077dd33,True,2020-12-03 22:08:03,2021-02-26 22:39:16,fetch-staff,Email,NH
446,5fc961c3b8cfca11a077dd33,True,2020-12-03 22:08:03,2021-02-26 22:39:16,fetch-staff,Email,NH
447,5fc961c3b8cfca11a077dd33,True,2020-12-03 22:08:03,2021-02-26 22:39:16,fetch-staff,Email,NH
448,5fc961c3b8cfca11a077dd33,True,2020-12-03 22:08:03,2021-02-26 22:39:16,fetch-staff,Email,NH
449,5fc961c3b8cfca11a077dd33,True,2020-12-03 22:08:03,2021-02-26 22:39:16,fetch-staff,Email,NH
450,5fc961c3b8cfca11a077dd33,True,2020-12-03 22:08:03,2021-02-26 22:39:16,fetch-staff,Email,NH
451,5fc961c3b8cfca11a077dd33,True,2020-12-03 22:08:03,2021-02-26 22:39:16,fetch-staff,Email,NH
452,5fc961c3b8cfca11a077dd33,True,2020-12-03 22:08:03,2021-02-26 22:39:16,fetch-staff,Email,NH
453,5fc961c3b8cfca11a077dd33,True,2020-12-03 22:08:03,2021-02-26 22:39:16,fetch-staff,Email,NH
454,5fc961c3b8cfca11a077dd33,True,2020-12-03 22:08:03,2021-02-26 22:39:16,fetch-staff,Email,NH
455,5fa41775898c7a11a6bcef3e,True,2020-11-05 15:17:09,2021-03-04 16:02:02,fetch-staff,Email,Null
456,5fa32b4d898c7a11a6bcebce,True,2020-11-04 22:29:33,2021-03-04 07:21:58,fetch-staff,Google,AL
457,5fa41775898c7a11a6bcef3e,True,2020-11-05 15:17:09,2021-03-04 16:02:02,fetch-staff,Email,Null
458,5fa41775898c7a11a6bcef3e,True,2020-11-05 15:17:09,2021-03-04 16:02:02,fetch-staff,Email,Null
459,5fa41775898c7a11a6bcef3e,True,2020-11-05 15:17:09,2021-03-04 16:02:02,fetch-staff,Email,Null
460,5fa41775898c7a11a6bcef3e,True,2020-11-05 15:17:09,2021-03-04 16:02:02,fetch-staff,Email,Null
461,5fa41775898c7a11a6bcef3e,True,2020-11-05 15:17:09,2021-03-04 16:02:02,fetch-staff,Email,Null
462,5964eb07e4b03efd0c0f267b,True,2017-07-11 15:13:11,2021-03-04 19:07:49,fetch-staff,Null,IL
463,5fa41775898c7a11a6bcef3e,True,2020-11-05 15:17:09,2021-03-04 16:02:02,fetch-staff,Email,Null
464,5fa41775898c7a11a6bcef3e,True,2020-11-05 15:17:09,2021-03-04 16:02:02,fetch-staff,Email,Null
465,5fa41775898c7a11a6bcef3e,True,2020-11-05 15:17:09,2021-03-04 16:02:02,fetch-staff,Email,Null
466,5fa41775898c7a11a6bcef3e,True,2020-11-05 15:17:09,2021-03-04 16:02:02,fetch-staff,Email,Null
467,5fa41775898c7a11a6bcef3e,True,2020-11-05 15:17:09,2021-03-04 16:02:02,fetch-staff,Email,Null
468,5fa41775898c7a11a6bcef3e,True,2020-11-05 15:17:09,2021-03-04 16:02:02,fetch-staff,Email,Null
469,5fa41775898c7a11a6bcef3e,True,2020-11-05 15:17:09,2021-03-04 16:02:02,fetch-staff,Email,Null
470,5fa41775898c7a11a6bcef3e,True,2020-11-05 15:17:09,2021-03-04 16:02:02,fetch-staff,Email,Null
471,5fa41775898c7a11a6bcef3e,True,2020-11-05 15:17:09,2021-03-04 16:02:02,fetch-staff,Email,Null
472,5fa41775898c7a11a6bcef3e,True,2020-11-05 15:17:09,2021-03-04 16:02:02,fetch-staff,Email,Null
473,5fa41775898c7a11a6bcef3e,True,2020-11-05 15:17:09,2021-03-04 16:02:02,fetch-staff,Email,Null
474,5fa41775898c7a11a6bcef3e,True,2020-11-05 15:17:09,2021-03-04 16:02:02,fetch-staff,Email,Null
475,54943462e4b07e684157a532,True,2014-12-19 14:21:22,2021-03-05 16:52:23,fetch-staff,Null,Null
476,54943462e4b07e684157a532,True,2014-12-19 14:21:22,2021-03-05 16:52:23,fetch-staff,Null,Null
477,54943462e4b07e684157a532,True,2014-12-19 14:21:22,2021-03-05 16:52:23,fetch-staff,Null,Null
478,54943462e4b07e684157a532,True,2014-12-19 14:21:22,2021-03-05 16:52:23,fetch-staff,Null,Null
479,54943462e4b07e684157a532,True,2014-12-19 14:21:22,2021-03-05 16:52:23,fetch-staff,Null,Null
480,54943462e4b07e684157a532,True,2014-12-19 14:21:22,2021-03-05 16:52:23,fetch-staff,Null,Null
481,54943462e4b07e684157a532,True,2014-12-19 14:21:22,2021-03-05 16:52:23,fetch-staff,Null,Null
482,54943462e4b07e684157a532,True,2014-12-19 14:21:22,2021-03-05 16:52:23,fetch-staff,Null,Null
483,54943462e4b07e684157a532,True,2014-12-19 14:21:22,2021-03-05 16:52:23,fetch-staff,Null,Null
484,54943462e4b07e684157a532,True,2014-12-19 14:21:22,2021-03-05 16:52:23,fetch-staff,Null,Null
485,54943462e4b07e684157a532,True,2014-12-19 14:21:22,2021-03-05 16:52:23,fetch-staff,Null,Null
486,54943462e4b07e684157a532,True,2014-12-19 14:21:22,2021-03-05 16:52:23,fetch-staff,Null,Null
487,54943462e4b07e684157a532,True,2014-12-19 14:21:22,2021-03-05 16:52:23,fetch-staff,Null,Null
488,54943462e4b07e684157a532,True,2014-12-19 14:21:22,2021-03-05 16:52:23,fetch-staff,Null,Null
489,54943462e4b07e684157a532,True,2014-12-19 14:21:22,2021-03-05 16:52:23,fetch-staff,Null,Null
490,54943462e4b07e684157a532,True,2014-12-19 14:21:22,2021-03-05 16:52:23,fetch-staff,Null,Null
491,54943462e4b07e684157a532,True,2014-12-19 14:21:22,2021-03-05 16:52:23,fetch-staff,Null,Null
492,54943462e4b07e684157a532,True,2014-12-19 14:21:22,2021-03-05 16:52:23,fetch-staff,Null,Null
493,54943462e4b07e684157a532,True,2014-12-19 14:21:22,2021-03-05 16:52:23,fetch-staff,Null,Null
494,54943462e4b07e684157a532,True,2014-12-19 14:21:22,2021-03-05 16:52:23,fetch-staff,Null,Null
